efoId,efoName,GeneId,source,score,evidenceCount,lcc_sig
EFO_0001645,coronary artery disease,CCM2,genetic_association,0.195623230913934,1,False
EFO_0001645,coronary artery disease,ADAMTS7,genetic_association,0.596215324030806,18,False
EFO_0001645,coronary artery disease,TEX2,genetic_association,0.157612201079161,5,False
EFO_0001645,coronary artery disease,NIPSNAP3A,genetic_association,0.141352401962182,2,False
EFO_0001645,coronary artery disease,KLF4,genetic_association,0.5007730287838711,4,False
EFO_0001645,coronary artery disease,DAB2IP,genetic_association,0.7391543896257581,5,False
EFO_0001645,coronary artery disease,FCHSD2,genetic_association,0.11708892822909,1,False
EFO_0001645,coronary artery disease,BUD13,genetic_association,0.37035175579858,8,False
EFO_0001645,coronary artery disease,RDX,genetic_association,0.528107238395912,4,False
EFO_0001645,coronary artery disease,FDX1,genetic_association,0.551195038507039,4,False
EFO_0001645,coronary artery disease,ACTR2,genetic_association,0.35994475192918,1,False
EFO_0001645,coronary artery disease,ABCG5,genetic_association,0.447829407424246,7,False
EFO_0001645,coronary artery disease,ATRAID,genetic_association,0.183348908490239,1,False
EFO_0001645,coronary artery disease,CH25H,genetic_association,0.140893811464293,10,False
EFO_0001645,coronary artery disease,DNAJC13,genetic_association,0.156890711715606,2,False
EFO_0001645,coronary artery disease,PLA2G12B,genetic_association,0.151289179124082,1,False
EFO_0001645,coronary artery disease,OIT3,genetic_association,0.486473317594196,1,False
EFO_0001645,coronary artery disease,CARF,genetic_association,0.6068966697172711,13,False
EFO_0001645,coronary artery disease,WDR12,genetic_association,0.404835080802012,13,False
EFO_0001645,coronary artery disease,RASGEF1B,genetic_association,0.6937645715127551,4,False
EFO_0001645,coronary artery disease,FGF5,genetic_association,0.7499242767815261,7,False
EFO_0001645,coronary artery disease,BMPR1B,genetic_association,0.50725467535101,2,False
EFO_0001645,coronary artery disease,PDE5A,genetic_association,0.116182698057438,7,False
EFO_0001645,coronary artery disease,SHROOM3,genetic_association,0.6087569488765351,2,False
EFO_0001645,coronary artery disease,POC1B,genetic_association,0.355664211783753,5,False
EFO_0001645,coronary artery disease,MMAB,genetic_association,0.118600023283101,2,False
EFO_0001645,coronary artery disease,N4BP2L1,genetic_association,0.171069343494384,3,False
EFO_0001645,coronary artery disease,SETD1B,genetic_association,0.301280511371898,1,False
EFO_0001645,coronary artery disease,RHOF,genetic_association,0.304548138104582,1,False
EFO_0001645,coronary artery disease,RNF113B,genetic_association,0.216054934220834,2,False
EFO_0001645,coronary artery disease,HAPLN3,genetic_association,0.222434849611277,5,False
EFO_0001645,coronary artery disease,ABHD2,genetic_association,0.5596587727003991,6,False
EFO_0001645,coronary artery disease,MFGE8,genetic_association,0.461456006104359,7,False
EFO_0001645,coronary artery disease,FURIN,genetic_association,0.361550879542132,10,False
EFO_0001645,coronary artery disease,FTO,genetic_association,0.417832710327376,2,False
EFO_0001645,coronary artery disease,DHX38,genetic_association,0.455426560856885,4,False
EFO_0001645,coronary artery disease,TXNL4B,genetic_association,0.214059416842905,4,False
EFO_0001645,coronary artery disease,ZFHX3,genetic_association,0.5759469544397461,2,False
EFO_0001645,coronary artery disease,CDH13,genetic_association,0.733192658352102,7,False
EFO_0001645,coronary artery disease,SSH2,genetic_association,0.193008271702669,3,False
EFO_0001645,coronary artery disease,BCAS3,genetic_association,0.56728760774477,8,False
EFO_0001645,coronary artery disease,PMAIP1,genetic_association,0.318491606888358,5,False
EFO_0001645,coronary artery disease,CCDC97,genetic_association,0.276528288585778,7,False
EFO_0001645,coronary artery disease,TMEM91,genetic_association,0.436538234076877,10,False
EFO_0001645,coronary artery disease,PRDM16,genetic_association,0.322511429882737,4,False
EFO_0001645,coronary artery disease,CELA2A,genetic_association,0.778911334439889,4,False
EFO_0001645,coronary artery disease,CELSR2,genetic_association,0.483992330114616,19,False
EFO_0001645,coronary artery disease,ATP1B1,genetic_association,0.6469416592940871,3,False
EFO_0001645,coronary artery disease,NME7,genetic_association,0.217664755157243,3,False
EFO_0001645,coronary artery disease,CERS2,genetic_association,0.101048414838673,1,False
EFO_0001645,coronary artery disease,HORMAD1,genetic_association,0.153702458844006,2,False
EFO_0001645,coronary artery disease,GOLPH3L,genetic_association,0.125612502802894,2,False
EFO_0001645,coronary artery disease,ABCG8,genetic_association,0.581946169080042,7,False
EFO_0001645,coronary artery disease,NBEAL1,genetic_association,0.271661194661065,13,False
EFO_0001645,coronary artery disease,ARHGAP26,genetic_association,0.6557616465425561,3,False
EFO_0001645,coronary artery disease,TBC1D7,genetic_association,0.108961016124825,6,False
EFO_0001645,coronary artery disease,PRIM2,genetic_association,0.351856254267019,5,False
EFO_0001645,coronary artery disease,SCML4,genetic_association,0.45757775355152,1,False
EFO_0001645,coronary artery disease,SLC2A12,genetic_association,0.463527989487222,5,False
EFO_0001645,coronary artery disease,SLC22A3,genetic_association,0.555538268664287,4,False
EFO_0001645,coronary artery disease,VWDE,genetic_association,0.384017987026545,2,False
EFO_0001645,coronary artery disease,FERD3L,genetic_association,0.138856966124171,10,False
EFO_0001645,coronary artery disease,NIPSNAP2,genetic_association,0.100375729971913,1,False
EFO_0001645,coronary artery disease,CCT6A,genetic_association,0.278385256119315,1,False
EFO_0001645,coronary artery disease,PSPH,genetic_association,0.235657279421138,1,False
EFO_0001645,coronary artery disease,ATP6V1B2,genetic_association,0.164575346157982,2,False
EFO_0001645,coronary artery disease,DOCK5,genetic_association,0.319667182749335,1,False
EFO_0001645,coronary artery disease,CDKN2B,genetic_association,0.8189181817311271,37,False
EFO_0001645,coronary artery disease,CDKN2A,genetic_association,0.623786323933986,37,False
EFO_0001645,coronary artery disease,CNNM2,genetic_association,0.515383218507236,9,False
EFO_0001645,coronary artery disease,HSD17B12,genetic_association,0.5081019881474811,2,False
EFO_0001645,coronary artery disease,KLHL35,genetic_association,0.153327906076678,1,False
EFO_0001645,coronary artery disease,SERPINH1,genetic_association,0.648074221966738,3,False
EFO_0001645,coronary artery disease,FADS1,genetic_association,0.170418179997818,1,False
EFO_0001645,coronary artery disease,MMP3,genetic_association,0.607930797611621,1,False
EFO_0001645,coronary artery disease,UBE3B,genetic_association,0.352706611308435,2,False
EFO_0001645,coronary artery disease,SRFBP1,genetic_association,0.501291340358453,2,False
EFO_0001645,coronary artery disease,TMEM18,genetic_association,0.393471104068187,1,False
EFO_0001645,coronary artery disease,FER,genetic_association,0.471436491297218,1,False
EFO_0001645,coronary artery disease,CDC123,genetic_association,0.392945270607888,3,False
EFO_0001645,coronary artery disease,ZNF827,genetic_association,0.5232852511557611,1,False
EFO_0001645,coronary artery disease,EDNRA,genetic_association,0.838214360822458,14,False
EFO_0001645,coronary artery disease,BOLL,genetic_association,0.106290165158246,2,False
EFO_0001645,coronary artery disease,FARP1,genetic_association,0.604051162355653,2,False
EFO_0001645,coronary artery disease,PRDM8,genetic_association,0.185030906853339,7,False
EFO_0001645,coronary artery disease,STK32B,genetic_association,0.4300138803414,1,False
EFO_0001645,coronary artery disease,MERTK,genetic_association,0.436062563522979,1,False
EFO_0001645,coronary artery disease,ING1,genetic_association,0.172416604016385,1,False
EFO_0001645,coronary artery disease,CFDP1,genetic_association,0.395412040518416,9,False
EFO_0001645,coronary artery disease,PID1,genetic_association,0.638263579319514,2,False
EFO_0001645,coronary artery disease,MIA3,genetic_association,0.458032770300449,11,False
EFO_0001645,coronary artery disease,ASZ1,genetic_association,0.205826821380329,1,False
EFO_0001645,coronary artery disease,SORBS2,genetic_association,0.477080170303795,1,False
EFO_0001645,coronary artery disease,FGD5,genetic_association,0.7263555842186901,6,False
EFO_0001645,coronary artery disease,SETD9,genetic_association,0.333652108922597,2,False
EFO_0001645,coronary artery disease,NAT2,genetic_association,0.6391697989592491,3,False
EFO_0001645,coronary artery disease,ADAMTS3,genetic_association,0.5176077644283941,1,False
EFO_0001645,coronary artery disease,CFAP161,genetic_association,0.521438472701513,1,False
EFO_0001645,coronary artery disease,MAP3K7CL,genetic_association,0.465463810062211,3,False
EFO_0001645,coronary artery disease,BACH1,genetic_association,0.429642287813052,3,False
EFO_0001645,coronary artery disease,CD109,genetic_association,0.547066790484247,1,False
EFO_0001645,coronary artery disease,MX1,genetic_association,0.535108495967171,1,False
EFO_0001645,coronary artery disease,SKI,genetic_association,0.299768603283873,2,False
EFO_0001645,coronary artery disease,NCK1,genetic_association,0.205086927588995,2,False
EFO_0001645,coronary artery disease,MRAS,genetic_association,0.722580889413116,9,False
EFO_0001645,coronary artery disease,GDPD5,genetic_association,0.345951286067871,2,False
EFO_0001645,coronary artery disease,KCNE2,genetic_association,0.6411925032043101,12,False
EFO_0001645,coronary artery disease,ATP5MC1,genetic_association,0.208554004700729,2,False
EFO_0001645,coronary artery disease,UBE2Z,genetic_association,0.204437328132329,2,False
EFO_0001645,coronary artery disease,SNF8,genetic_association,0.263210363511359,2,False
EFO_0001645,coronary artery disease,IGF2BP1,genetic_association,0.47932969387614,2,False
EFO_0001645,coronary artery disease,GIP,genetic_association,0.259484862745564,2,False
EFO_0001645,coronary artery disease,C1R,genetic_association,0.126912262234105,2,False
EFO_0001645,coronary artery disease,KALRN,genetic_association,0.483654345460316,3,False
EFO_0001645,coronary artery disease,SIK3,genetic_association,0.224066449101852,1,False
EFO_0001645,coronary artery disease,PCSK7,genetic_association,0.121987333605056,1,False
EFO_0001645,coronary artery disease,VPS11,genetic_association,0.217584896646356,1,False
EFO_0001645,coronary artery disease,IL6R,genetic_association,0.640020352085043,6,False
EFO_0001645,coronary artery disease,SPC24,genetic_association,0.444960064543572,3,False
EFO_0001645,coronary artery disease,BSND,genetic_association,0.329721088394538,3,False
EFO_0001645,coronary artery disease,PLPP3,genetic_association,0.8303402871280161,15,False
EFO_0001645,coronary artery disease,PRKAA2,genetic_association,0.282412978630725,15,False
EFO_0001645,coronary artery disease,BROX,genetic_association,0.267736863991992,11,False
EFO_0001645,coronary artery disease,CTSS,genetic_association,0.168791197023082,2,False
EFO_0001645,coronary artery disease,GNPDA2,genetic_association,0.103201999264984,1,False
EFO_0001645,coronary artery disease,COL6A3,genetic_association,0.6274950502433491,2,False
EFO_0001645,coronary artery disease,LMOD1,genetic_association,0.433529827440562,3,False
EFO_0001645,coronary artery disease,ICA1L,genetic_association,0.395911694323971,13,False
EFO_0001645,coronary artery disease,CCNL1,genetic_association,0.278714791940635,2,False
EFO_0001645,coronary artery disease,CCDC158,genetic_association,0.136734640527828,2,False
EFO_0001645,coronary artery disease,CDC25A,genetic_association,0.154221373840305,2,False
EFO_0001645,coronary artery disease,ZNF589,genetic_association,0.208568172780931,2,False
EFO_0001645,coronary artery disease,MAD2L1,genetic_association,0.510962226909503,7,False
EFO_0001645,coronary artery disease,MAP9,genetic_association,0.4615779090845,3,False
EFO_0001645,coronary artery disease,GUCY1A1,genetic_association,0.790756917616652,11,False
EFO_0001645,coronary artery disease,TERT,genetic_association,0.759913497014526,2,False
EFO_0001645,coronary artery disease,TBX20,genetic_association,0.48924866695196,1,False
EFO_0001645,coronary artery disease,DAGLB,genetic_association,0.269092825399051,1,False
EFO_0001645,coronary artery disease,COG5,genetic_association,0.314960357162931,4,False
EFO_0001645,coronary artery disease,KCNK5,genetic_association,0.754777806189452,5,False
EFO_0001645,coronary artery disease,PHKG1,genetic_association,0.183362478684704,1,False
EFO_0001645,coronary artery disease,NOS3,genetic_association,0.543907929154974,7,False
EFO_0001645,coronary artery disease,GEM,genetic_association,0.469414188084653,1,False
EFO_0001645,coronary artery disease,ABCA1,genetic_association,0.647820302712358,2,False
EFO_0001645,coronary artery disease,C8orf34,genetic_association,0.510636706613669,1,False
EFO_0001645,coronary artery disease,SVEP1,genetic_association,0.513616387951646,1,False
EFO_0001645,coronary artery disease,SHOC1,genetic_association,0.377970789500435,1,False
EFO_0001645,coronary artery disease,NUDT5,genetic_association,0.299454997619724,3,False
EFO_0001645,coronary artery disease,JCAD,genetic_association,0.802001028553837,11,False
EFO_0001645,coronary artery disease,ARHGAP42,genetic_association,0.7634256780978591,5,False
EFO_0001645,coronary artery disease,HTRA1,genetic_association,0.650323804295951,2,False
EFO_0001645,coronary artery disease,LIPC,genetic_association,0.536622197712409,1,False
EFO_0001645,coronary artery disease,CLMP,genetic_association,0.314447241670867,1,False
EFO_0001645,coronary artery disease,WBP1L,genetic_association,0.122436708148876,1,False
EFO_0001645,coronary artery disease,BORCS7,genetic_association,0.265252446313808,9,False
EFO_0001645,coronary artery disease,C2,genetic_association,0.316083334476583,2,False
EFO_0001645,coronary artery disease,HSP90B1,genetic_association,0.379473004592413,1,False
EFO_0001645,coronary artery disease,MC4R,genetic_association,0.611001932437755,5,False
EFO_0001645,coronary artery disease,TMEM170A,genetic_association,0.154273160173903,8,False
EFO_0001645,coronary artery disease,RBPMS2,genetic_association,0.253442688365536,2,False
EFO_0001645,coronary artery disease,SMAD3,genetic_association,0.7811788602446631,7,False
EFO_0001645,coronary artery disease,PHB1,genetic_association,0.454929782039,3,False
EFO_0001645,coronary artery disease,ACAA2,genetic_association,0.10677978375341,1,False
EFO_0001645,coronary artery disease,CORO6,genetic_association,0.488163527488938,3,False
EFO_0001645,coronary artery disease,AXL,genetic_association,0.105254468530666,2,False
EFO_0001645,coronary artery disease,ANGPTL4,genetic_association,0.391570769546062,1,False
EFO_0001645,coronary artery disease,ATG16L2,genetic_association,0.384873615870091,1,False
EFO_0001645,coronary artery disease,CX3CR1,genetic_association,0.194537855235718,1,False
EFO_0001645,coronary artery disease,TNXB,genetic_association,0.260385779169003,1,False
EFO_0001645,coronary artery disease,BMP1,genetic_association,0.261849199629608,2,False
EFO_0001645,coronary artery disease,MTCL1,genetic_association,0.106951521902056,2,False
EFO_0001645,coronary artery disease,TET2,genetic_association,0.388095580049854,11,False
EFO_0001645,coronary artery disease,ZNF507,genetic_association,0.456170475467549,1,False
EFO_0001645,coronary artery disease,VAMP5,genetic_association,0.261318909089773,9,False
EFO_0001645,coronary artery disease,MAT2A,genetic_association,0.407976558213263,9,False
EFO_0001645,coronary artery disease,SLC35G2,genetic_association,0.251032159272294,3,False
EFO_0001645,coronary artery disease,IRS1,genetic_association,0.428117540783067,4,False
EFO_0001645,coronary artery disease,PCSK9,genetic_association,0.720957622591436,6,False
EFO_0001645,coronary artery disease,KCNAB1,genetic_association,0.497105030484108,1,False
EFO_0001645,coronary artery disease,SHE,genetic_association,0.172829160764042,6,False
EFO_0001645,coronary artery disease,ZEB2,genetic_association,0.610014456583274,3,False
EFO_0001645,coronary artery disease,ACTRT2,genetic_association,0.492502035015694,2,False
EFO_0001645,coronary artery disease,ZNF32,genetic_association,0.407067517061074,5,False
EFO_0001645,coronary artery disease,BTD,genetic_association,0.369628326745987,1,False
EFO_0001645,coronary artery disease,ZFPM2,genetic_association,0.5967711334977871,2,False
EFO_0001645,coronary artery disease,SLN,genetic_association,0.376349866912947,1,False
EFO_0001645,coronary artery disease,DCLK2,genetic_association,0.520014345110396,1,False
EFO_0001645,coronary artery disease,IRX1,genetic_association,0.295657015538397,1,False
EFO_0001645,coronary artery disease,FOXA3,genetic_association,0.130238408165702,2,False
EFO_0001645,coronary artery disease,PDGFD,genetic_association,0.319266826859182,13,False
EFO_0001645,coronary artery disease,DDI1,genetic_association,0.347884865957893,13,False
EFO_0001645,coronary artery disease,PRKCE,genetic_association,0.5940357790723091,2,False
EFO_0001645,coronary artery disease,KSR2,genetic_association,0.491625788173081,1,False
EFO_0001645,coronary artery disease,ASXL1,genetic_association,0.194604448215985,1,False
EFO_0001645,coronary artery disease,RGS19,genetic_association,0.32601296078918,1,False
EFO_0001645,coronary artery disease,TCEA2,genetic_association,0.180555948679844,1,False
EFO_0001645,coronary artery disease,ATPAF2,genetic_association,0.114833965934782,1,False
EFO_0001645,coronary artery disease,DRC3,genetic_association,0.243381510205308,1,False
EFO_0001645,coronary artery disease,GPR22,genetic_association,0.20593329360723,4,False
EFO_0001645,coronary artery disease,NEGR1,genetic_association,0.477259282376537,1,False
EFO_0001645,coronary artery disease,COPRS,genetic_association,0.318766005883245,1,False
EFO_0001645,coronary artery disease,STARD5,genetic_association,0.187725232793159,1,False
EFO_0001645,coronary artery disease,IL16,genetic_association,0.158047969384261,2,False
EFO_0001645,coronary artery disease,PDE3A,genetic_association,0.442213308093007,7,False
EFO_0001645,coronary artery disease,HOXC5,genetic_association,0.159584978913579,6,False
EFO_0001645,coronary artery disease,HECTD4,genetic_association,0.350554424339381,4,False
EFO_0001645,coronary artery disease,BNC2,genetic_association,0.492461125137052,1,False
EFO_0001645,coronary artery disease,CCDC63,genetic_association,0.247129576628255,2,False
EFO_0001645,coronary artery disease,TRIB1,genetic_association,0.68652359733513,7,False
EFO_0001645,coronary artery disease,KCNK7,genetic_association,0.104468441035368,3,False
EFO_0001645,coronary artery disease,EHBP1L1,genetic_association,0.5615400057998851,3,False
EFO_0001645,coronary artery disease,RNF213,genetic_association,0.194537855235718,1,False
EFO_0001645,coronary artery disease,ZHX3,genetic_association,0.297463322966162,3,False
EFO_0001645,coronary artery disease,MSL2,genetic_association,0.24648989547066,5,False
EFO_0001645,coronary artery disease,GPR149,genetic_association,0.221115851281452,2,False
EFO_0001645,coronary artery disease,DHX36,genetic_association,0.5391521607725921,3,False
EFO_0001645,coronary artery disease,SLC22A1,genetic_association,0.5095172810709401,2,False
EFO_0001645,coronary artery disease,ABO,genetic_association,0.6407159916984291,9,False
EFO_0001645,coronary artery disease,INHBC,genetic_association,0.128270941593622,3,False
EFO_0001645,coronary artery disease,LPL,genetic_association,0.68629488308927,12,False
EFO_0001645,coronary artery disease,UBQLNL,genetic_association,0.108931669420513,4,False
EFO_0001645,coronary artery disease,TOM1L2,genetic_association,0.186476774902356,1,False
EFO_0001645,coronary artery disease,DOK7,genetic_association,0.498494820410258,2,False
EFO_0001645,coronary artery disease,FOXL1,genetic_association,0.432380964329231,1,False
EFO_0001645,coronary artery disease,FOXC2,genetic_association,0.363979611005015,1,False
EFO_0001645,coronary artery disease,SIX5,genetic_association,0.104463492499185,3,False
EFO_0001645,coronary artery disease,NR2C2,genetic_association,0.140628799424834,2,False
EFO_0001645,coronary artery disease,SUMO4,genetic_association,0.14012561969408,1,False
EFO_0001645,coronary artery disease,BET1L,genetic_association,0.369704326176205,2,False
EFO_0001645,coronary artery disease,RIC8A,genetic_association,0.196263743186806,2,False
EFO_0001645,coronary artery disease,SH2D4B,genetic_association,0.210563231427506,2,False
EFO_0001645,coronary artery disease,RFLNA,genetic_association,0.262458975140251,2,False
EFO_0001645,coronary artery disease,ZNF664,genetic_association,0.156872487524207,2,False
EFO_0001645,coronary artery disease,PTPN11,genetic_association,0.180942110395242,2,False
EFO_0001645,coronary artery disease,RPRML,genetic_association,0.119493425369886,1,False
EFO_0001645,coronary artery disease,R3HDM2,genetic_association,0.267379261221778,3,False
EFO_0001645,coronary artery disease,FGD6,genetic_association,0.547891891226679,6,False
EFO_0001645,coronary artery disease,OAZ2,genetic_association,0.10517371772061,1,False
EFO_0001645,coronary artery disease,OR52E4,genetic_association,0.22828514898308,1,False
EFO_0001645,coronary artery disease,TLCD5,genetic_association,0.245541227489865,2,False
EFO_0001645,coronary artery disease,NME9,genetic_association,0.159879986747517,7,False
EFO_0001645,coronary artery disease,TDRKH,genetic_association,0.350822104709046,5,False
EFO_0001645,coronary artery disease,UNC5C,genetic_association,0.220747934139922,2,False
EFO_0001645,coronary artery disease,HHIPL1,genetic_association,0.7587725400688411,10,False
EFO_0001645,coronary artery disease,FIGN,genetic_association,0.457321134435386,5,False
EFO_0001645,coronary artery disease,C1S,genetic_association,0.276294282106253,2,False
EFO_0001645,coronary artery disease,FES,genetic_association,0.6976378470824021,10,False
EFO_0001645,coronary artery disease,SNORC,genetic_association,0.224032254869069,3,False
EFO_0001645,coronary artery disease,CAMK1D,genetic_association,0.137808599074615,3,False
EFO_0001645,coronary artery disease,OR52E8,genetic_association,0.110645205634801,1,False
EFO_0001645,coronary artery disease,CCBE1,genetic_association,0.158897633222962,5,False
EFO_0001645,coronary artery disease,FHL3,genetic_association,0.292091407184257,4,False
EFO_0001645,coronary artery disease,SF3A3,genetic_association,0.302059616754482,4,False
EFO_0001645,coronary artery disease,UTP11,genetic_association,0.109327909385771,4,False
EFO_0001645,coronary artery disease,TTC32,genetic_association,0.495421509878789,9,False
EFO_0001645,coronary artery disease,TMPRSS2,genetic_association,0.114326143530688,1,False
EFO_0001645,coronary artery disease,NDUFA12,genetic_association,0.560462356296337,4,False
EFO_0001645,coronary artery disease,SDR42E1,genetic_association,0.131188379654415,3,False
EFO_0001645,coronary artery disease,WT1,genetic_association,0.520648285169594,1,False
EFO_0001645,coronary artery disease,MORF4L1,genetic_association,0.6265312819164011,10,False
EFO_0001645,coronary artery disease,DMWD,genetic_association,0.162435313808387,3,False
EFO_0001645,coronary artery disease,AIDA,genetic_association,0.335054616911053,11,False
EFO_0001645,coronary artery disease,INSIG1,genetic_association,0.442589953885013,1,False
EFO_0001645,coronary artery disease,MITF,genetic_association,0.503036564296645,1,False
EFO_0001645,coronary artery disease,DYNC2H1,genetic_association,0.124918493524249,13,False
EFO_0001645,coronary artery disease,COL4A1,genetic_association,0.842855653266626,22,False
EFO_0001645,coronary artery disease,IFT140,genetic_association,0.139600494839099,1,False
EFO_0001645,coronary artery disease,ARL4C,genetic_association,0.359231927188137,1,False
EFO_0001645,coronary artery disease,RUFY4,genetic_association,0.122877067476631,4,False
EFO_0001645,coronary artery disease,BCL2L15,genetic_association,0.265527922630604,1,False
EFO_0001645,coronary artery disease,TMC3,genetic_association,0.126924366023211,1,False
EFO_0001645,coronary artery disease,BSX,genetic_association,0.155648101328493,1,False
EFO_0001645,coronary artery disease,ANKDD1B,genetic_association,0.242908949628684,4,False
EFO_0001645,coronary artery disease,MRTFA,genetic_association,0.5580875095762461,2,False
EFO_0001645,coronary artery disease,MAML3,genetic_association,0.323625512450777,1,False
EFO_0001645,coronary artery disease,ZNF239,genetic_association,0.248302001626364,5,False
EFO_0001645,coronary artery disease,ILRUN,genetic_association,0.200034293485396,3,False
EFO_0001645,coronary artery disease,ARHGEF12,genetic_association,0.495442129070751,2,False
EFO_0001645,coronary artery disease,IGF2R,genetic_association,0.537226171013735,1,False
EFO_0001645,coronary artery disease,PCNX3,genetic_association,0.165285092643037,4,False
EFO_0001645,coronary artery disease,SLC22A4,genetic_association,0.488521565424217,2,False
EFO_0001645,coronary artery disease,SERPINA1,genetic_association,0.45046160879784,1,False
EFO_0001645,coronary artery disease,KANK2,genetic_association,0.315654572270033,1,False
EFO_0001645,coronary artery disease,SLC22A5,genetic_association,0.271943032768807,2,False
EFO_0001645,coronary artery disease,FAM177B,genetic_association,0.226732210044111,9,False
EFO_0001645,coronary artery disease,PLCG2,genetic_association,0.724356604126126,3,False
EFO_0001645,coronary artery disease,ZNF335,genetic_association,0.401501166995378,3,False
EFO_0001645,coronary artery disease,ZNF485,genetic_association,0.280767554104903,5,False
EFO_0001645,coronary artery disease,PHETA1,genetic_association,0.215682749342727,3,False
EFO_0001645,coronary artery disease,HOXC4,genetic_association,0.231417395554927,5,False
EFO_0001645,coronary artery disease,NCOA6,genetic_association,0.113299632208984,4,False
EFO_0001645,coronary artery disease,LPA,genetic_association,0.8776067151508901,24,False
EFO_0001645,coronary artery disease,IPO9,genetic_association,0.299865492479402,2,False
EFO_0001645,coronary artery disease,ANKRD13B,genetic_association,0.413349194875184,3,False
EFO_0001645,coronary artery disease,ZNF652,genetic_association,0.675412273160093,5,False
EFO_0001645,coronary artery disease,SLC5A3,genetic_association,0.468930873749156,11,False
EFO_0001645,coronary artery disease,SHISA4,genetic_association,0.277617323223179,3,False
EFO_0001645,coronary artery disease,TOP1,genetic_association,0.26783335241975,3,False
EFO_0001645,coronary artery disease,CENPW,genetic_association,0.38354437546317,2,False
EFO_0001645,coronary artery disease,KHDC3L,genetic_association,0.7835552502549781,4,False
EFO_0001645,coronary artery disease,INPP5B,genetic_association,0.33747747069813,4,False
EFO_0001645,coronary artery disease,GIGYF2,genetic_association,0.387374993650812,3,False
EFO_0001645,coronary artery disease,TXNDC8,genetic_association,0.145892961400687,1,False
EFO_0001645,coronary artery disease,TSBP1,genetic_association,0.277176131862937,1,False
EFO_0001645,coronary artery disease,PBX2,genetic_association,0.191072758801667,1,False
EFO_0001645,coronary artery disease,HSPA1B,genetic_association,0.280350923246569,1,False
EFO_0001645,coronary artery disease,ATXN2,genetic_association,0.305707470120488,10,False
EFO_0001645,coronary artery disease,LRRC10B,genetic_association,0.317959294963672,1,False
EFO_0001645,coronary artery disease,CCDC85C,genetic_association,0.377476211171312,1,False
EFO_0001645,coronary artery disease,RGL3,genetic_association,0.249690001916436,1,False
EFO_0001645,coronary artery disease,SMIM11,genetic_association,0.357353046739773,12,False
EFO_0001645,coronary artery disease,RAB12,genetic_association,0.432233884437817,2,False
EFO_0001645,coronary artery disease,CTAGE1,genetic_association,0.5985850554131,2,False
EFO_0001645,coronary artery disease,SIPA1,genetic_association,0.29203849632719,6,False
EFO_0001645,coronary artery disease,TM6SF2,genetic_association,0.117437685850397,1,False
EFO_0001645,coronary artery disease,AS3MT,genetic_association,0.157186919079444,9,False
EFO_0001645,coronary artery disease,TDRD15,genetic_association,0.5449812629709431,7,False
EFO_0001645,coronary artery disease,C21orf140,genetic_association,0.208469345501192,12,False
EFO_0001645,coronary artery disease,SPINK8,genetic_association,0.169812630452274,1,False
EFO_0001645,coronary artery disease,ACAD11,genetic_association,0.280422295856478,2,False
EFO_0001645,coronary artery disease,SMIM34,genetic_association,0.111935798067833,12,False
EFO_0001645,coronary artery disease,CFB,genetic_association,0.353022203822883,2,False
EFO_0001645,coronary artery disease,MRPS6,genetic_association,0.321955413428506,10,False
EFO_0001645,coronary artery disease,N4BP2L2,genetic_association,0.370748139052344,3,False
EFO_0001645,coronary artery disease,HP,genetic_association,0.217778865965783,4,False
EFO_0001645,coronary artery disease,GALNT4,genetic_association,0.381214955546484,8,False
EFO_0001645,coronary artery disease,SPECC1L-ADORA2A,genetic_association,0.50879224971753,6,False
EFO_0001645,coronary artery disease,POC1B-GALNT4,genetic_association,0.298300682148419,5,False
EFO_0001645,coronary artery disease,MUC22,genetic_association,0.158584463127128,1,False
EFO_0001645,coronary artery disease,PECAM1,genetic_association,0.349557002081929,5,False
EFO_0001645,coronary artery disease,HPR,genetic_association,0.335034699528173,4,False
EFO_0001645,coronary artery disease,BORCS7-ASMT,genetic_association,0.364568130173939,7,False
EFO_0001645,coronary artery disease,EXOC3L2,genetic_association,0.180982442770614,2,False
EFO_0001645,coronary artery disease,DUS4L-BCAP29,genetic_association,0.17038365977136,4,False
EFO_0001645,coronary artery disease,TCF7L2,genetic_association,0.6648827022869821,4,False
EFO_0003144,heart failure,ST7L,genetic_association,0.115785954029681,1,False
EFO_0003144,heart failure,MLXIPL,genetic_association,0.232225324699402,2,False
EFO_0003144,heart failure,BAZ1B,genetic_association,0.261090342216219,1,False
EFO_0003144,heart failure,BCL3,genetic_association,0.354677342346707,1,False
EFO_0003144,heart failure,PSEN1,genetic_association,0.194537855235718,1,False
EFO_0003144,heart failure,SEMA5B,genetic_association,0.583305378800218,2,False
EFO_0003144,heart failure,APOB,genetic_association,0.211293761739364,1,False
EFO_0003144,heart failure,GCKR,genetic_association,0.289542746103195,1,False
EFO_0003144,heart failure,CAD,genetic_association,0.206158321845123,1,False
EFO_0003144,heart failure,MGST2,genetic_association,0.163516603752886,1,False
EFO_0003144,heart failure,CETP,genetic_association,0.344125854852112,1,False
EFO_0003144,heart failure,CHGA,genetic_association,0.12919568185127,2,False
EFO_0003144,heart failure,RPGRIP1L,genetic_association,0.215274815628266,2,False
EFO_0003144,heart failure,SUGP1,genetic_association,0.139264021052034,1,False
EFO_0003144,heart failure,BCL7B,genetic_association,0.170392768721617,2,False
